ClientId: 1059
MovieRental 4/8
Textbook 8/21
Song 9/18
MovieRental 10/7
Phone 7/16
Textbook 2/13
Phone 7/11
Shoes 8/21
Song 11/22
Shoes 1/1
Textbook 9/14
Shoes 9/6
Phone 12/13
Shoes 11/20
Shoes 4/17
Textbook 12/5
Textbook 10/8
Textbook 12/21
MovieRental 7/21
Textbook 7/17
Phone 7/8
Phone 5/15
Shoes 6/8
Blu-Ray 12/17
Song 1/6
Shoes 12/16
Lamp 12/17
Blu-Ray 1/2
Lamp 1/17
Textbook 3/9
Shoes 12/19
Song 5/9
MovieRental 4/7
MovieRental 12/19
Blu-Ray 11/10
Lamp 5/17
MovieRental 9/26
Song 11/9
Song 3/7
Blu-Ray 10/12
Blu-Ray 8/22
Lamp 7/15
Song 2/14
Textbook 1/2
Blu-Ray 3/17
Blu-Ray 11/12
Textbook 9/11
Song 2/20
Blu-Ray 6/25
Textbook 2/24
MovieRental 12/26
Song 7/26
Lamp 9/21
Blu-Ray 10/4
Textbook 8/13
Shoes 8/13
Shoes 5/24
Phone 5/6
Blu-Ray 5/17
Textbook 3/8
Lamp 8/19
MovieRental 6/3
Textbook 6/15
Phone 10/2
MovieRental 11/16
Song 3/16
Shoes 10/16
Song 9/11
MovieRental 2/15
Blu-Ray 8/11
Textbook 1/23
MovieRental 11/21
Song 11/3
Blu-Ray 4/13
Blu-Ray 5/7
Shoes 5/20
Blu-Ray 3/13
Textbook 8/8
Textbook 3/7
Blu-Ray 6/5
Song 11/15
Textbook 1/5
Shoes 1/16
Shoes 10/23
Textbook 11/16
Blu-Ray 7/5
Song 2/24
Lamp 1/4
Song 2/23
Textbook 7/19
Shoes 8/9
MovieRental 12/9
MovieRental 9/19
Phone 3/26
MovieRental 3/12
MovieRental 3/14
Song 2/7
Textbook 5/7
Shoes 12/22
Lamp 11/16
Textbook 9/17
Shoes 3/16
Textbook 1/20
Textbook 3/4
Song 9/15
Blu-Ray 10/14
Lamp 4/4
MovieRental 6/10
Song 1/3
Shoes 8/15
Song 5/21
Blu-Ray 7/6
MovieRental 2/21
Blu-Ray 5/25
Blu-Ray 10/9
Textbook 12/4
Textbook 10/10
Textbook 10/23
Lamp 6/17
Phone 10/14
Lamp 7/25
Song 10/25
Song 3/13
Phone 3/7
Lamp 11/17
Lamp 6/17
Lamp 5/19
Blu-Ray 7/6
MovieRental 11/22
Shoes 10/14
Song 11/12
Blu-Ray 9/15
Textbook 11/9
Blu-Ray 10/17
Lamp 10/21
Phone 1/7
MovieRental 4/22
Phone 11/21
Shoes 12/10
Shoes 6/20
Phone 5/6
Song 8/5
Lamp 12/18
Textbook 5/26
Shoes 9/4
Song 2/3
Shoes 11/21
Lamp 2/12
Phone 2/22
Blu-Ray 8/17
Shoes 2/14
Blu-Ray 12/17
Lamp 4/10
Blu-Ray 12/7
Shoes 4/3
Phone 8/11
Phone 4/20
Textbook 2/2
Song 11/8
Song 3/14
Textbook 8/22
Blu-Ray 11/26
Song 5/1
Song 4/4
Shoes 3/16
Textbook 1/6
Song 12/4
Blu-Ray 10/7
Lamp 10/2
Textbook 3/15
Shoes 5/10
Lamp 7/7
Blu-Ray 3/12
Shoes 8/4
Lamp 2/16
Textbook 6/18
Textbook 10/8
Song 9/7
Blu-Ray 8/10
Textbook 10/2
Lamp 2/12
Textbook 4/26
Shoes 2/11
Song 11/8
MovieRental 2/14
Shoes 3/18
Phone 4/12
Song 3/26
Textbook 9/21
Blu-Ray 5/13
Textbook 10/14
Lamp 6/25
Blu-Ray 3/3
Lamp 6/24
MovieRental 4/8
MovieRental 9/26
Song 10/13
Shoes 6/10
Phone 7/11
Shoes 5/12
Lamp 6/11
Song 8/10
Shoes 7/26
MovieRental 11/13
Lamp 6/26
Shoes 12/2
Song 6/2
Phone 7/20
Blu-Ray 12/20
Blu-Ray 9/14
Song 8/20
Song 2/19
Blu-Ray 3/11
Lamp 12/9
Textbook 1/15
Phone 1/19
Shoes 11/23
Blu-Ray 3/1
Blu-Ray 3/22
Song 12/19
Textbook 9/20
Textbook 9/5
Textbook 12/11
MovieRental 5/15
MovieRental 2/10
Phone 10/3
Lamp 9/1
MovieRental 10/9
MovieRental 4/7
Phone 7/6
MovieRental 5/7
Blu-Ray 6/25
Blu-Ray 12/11
Phone 4/21
Song 10/14
MovieRental 8/11
MovieRental 11/10
Textbook 8/23
Shoes 6/13
Song 6/7
Song 3/23
Phone 2/21
MovieRental 1/3
Textbook 4/24
Blu-Ray 9/22
Phone 6/11
Textbook 3/18
Lamp 1/26
Lamp 1/5
Textbook 2/7
Phone 1/10
Phone 4/1
Shoes 10/19
Phone 6/20
Phone 5/15
Song 12/8
Textbook 12/25
Lamp 8/19
Blu-Ray 8/24
Lamp 9/7
MovieRental 12/26
Blu-Ray 2/14
Textbook 7/11
Textbook 7/23
Lamp 4/2
Lamp 2/23
Lamp 6/24
Phone 9/14
Phone 5/1
Phone 3/26
Phone 10/3
Lamp 11/16
MovieRental 7/15
Lamp 9/2
MovieRental 1/16
Lamp 10/23
MovieRental 3/14
Shoes 7/3
Blu-Ray 12/13
Phone 1/9
Blu-Ray 3/26
MovieRental 10/6
Phone 10/26
Shoes 5/10
Blu-Ray 5/23
MovieRental 2/20
Phone 12/26
Blu-Ray 2/16
Song 10/21
Shoes 10/18
MovieRental 1/12
Song 8/2
Phone 11/26
Song 1/22
Song 11/20
Blu-Ray 9/10
Shoes 7/9
Phone 11/14
Shoes 3/14
MovieRental 5/3
Textbook 1/13
Shoes 6/24
Blu-Ray 2/23
Shoes 9/13
MovieRental 4/9
Lamp 9/2
Shoes 6/19
Lamp 2/25
Blu-Ray 6/1
Shoes 11/13
Song 10/1
Shoes 9/24
Shoes 9/23
Phone 10/20
MovieRental 5/8
MovieRental 8/25
Phone 5/5
Shoes 8/16
Blu-Ray 5/12
Shoes 3/22
Textbook 2/22
Textbook 11/22
MovieRental 8/10
Textbook 9/10
Phone 5/8
Phone 12/18
Shoes 4/2
Textbook 3/2
Textbook 11/2
Phone 1/11
Song 9/3
Blu-Ray 6/17
Shoes 11/19
Lamp 9/9
Lamp 7/23
Shoes 5/21
Lamp 7/13
Phone 6/16
Lamp 10/15
Song 6/1
MovieRental 5/13
Blu-Ray 2/19
Textbook 2/8
MovieRental 10/25
Phone 11/8
Blu-Ray 6/18
Textbook 8/7
MovieRental 1/13
Lamp 8/26
MovieRental 3/16
Blu-Ray 5/11
Lamp 8/26
Song 5/3
Song 7/6
MovieRental 4/4
Phone 2/22
Blu-Ray 10/7
MovieRental 5/12
Phone 11/21
Shoes 6/26
Lamp 2/4
Textbook 10/5
MovieRental 7/21
Textbook 3/10
Song 7/8
Shoes 3/5
MovieRental 5/5
Song 10/7
MovieRental 2/17
Shoes 8/1
Song 6/6
Textbook 4/26
Shoes 10/25
Lamp 7/20
Lamp 6/8
Shoes 12/25
Blu-Ray 9/12
Lamp 3/19
MovieRental 2/9
Shoes 12/25
Blu-Ray 7/14
Song 8/14
Textbook 11/20
MovieRental 9/12
Song 8/19
MovieRental 3/4
Blu-Ray 11/16
Blu-Ray 5/8
Blu-Ray 1/24
Song 2/7
Song 7/12
Blu-Ray 1/22
Song 11/1
Blu-Ray 6/2
Shoes 7/17
Song 11/13
Phone 8/9
Blu-Ray 2/8
Blu-Ray 7/24
Lamp 9/21
Blu-Ray 3/13
Shoes 8/25
Shoes 6/26
Textbook 6/5
Shoes 2/10
Lamp 3/4
Lamp 5/20
Blu-Ray 2/14
Lamp 11/7
MovieRental 8/18
Blu-Ray 6/7
Phone 5/20
Lamp 1/22
Textbook 11/26
Blu-Ray 7/8
Textbook 5/10
Textbook 6/4
Song 9/8
MovieRental 12/18
Phone 9/9
Song 10/5
Textbook 12/26
Phone 12/17
Phone 2/18
Blu-Ray 10/12
Textbook 3/21
Phone 11/11
Textbook 12/4
Blu-Ray 10/1
Phone 4/22
Textbook 1/11
Blu-Ray 2/1
Phone 5/3
Shoes 1/21
Textbook 2/16
Phone 3/10
Phone 8/19
MovieRental 2/13
Textbook 12/23
Textbook 5/3
Textbook 2/10
Shoes 1/1
Shoes 9/24
Shoes 9/6
Phone 7/26
Blu-Ray 3/3
Song 2/22
Phone 5/8
MovieRental 3/25
Phone 4/1
Textbook 2/1
Lamp 5/24
Textbook 11/1
Shoes 7/15
Textbook 11/1
Song 9/26
Blu-Ray 7/5
Lamp 7/23
MovieRental 12/3
Textbook 1/17
MovieRental 7/15
Blu-Ray 10/4
Lamp 8/15
Textbook 7/18
Textbook 12/4
Textbook 7/14
Lamp 6/6
MovieRental 10/16
Phone 2/9
MovieRental 12/2
Shoes 10/3
Textbook 4/9
Blu-Ray 1/17
Textbook 2/23
Song 8/10
Blu-Ray 6/10
Shoes 9/9
MovieRental 5/21
Song 8/12
Lamp 12/13
Lamp 3/11
Blu-Ray 1/4
MovieRental 10/2
Lamp 7/6
Lamp 6/24
Blu-Ray 7/16
Song 12/23
Textbook 11/16
Shoes 2/13
Lamp 1/4
Phone 7/14
Shoes 10/10
Textbook 1/18
Textbook 12/23
Textbook 3/18
Song 7/17
Shoes 4/18
Phone 3/14
MovieRental 10/1
Lamp 5/18
Lamp 9/14
MovieRental 9/3
Lamp 4/1
Textbook 11/11
MovieRental 8/23
Shoes 8/21
Phone 9/23
Blu-Ray 1/21
MovieRental 6/11
Lamp 10/10
Phone 11/2
Song 2/18
Lamp 11/8
Phone 10/8
Song 1/13
Song 6/26
Phone 11/20
Lamp 3/11
Lamp 5/3
Blu-Ray 11/12
Lamp 12/15
Lamp 9/19
Phone 2/18
Shoes 3/17
Phone 1/15
Blu-Ray 5/7
Textbook 6/2
Lamp 8/4
Blu-Ray 6/6
Textbook 7/22
Shoes 2/3
MovieRental 11/19
Lamp 9/2
Blu-Ray 4/4
Blu-Ray 4/4
Textbook 4/11
Shoes 11/1
Phone 6/5
Phone 1/11
Phone 3/12
Blu-Ray 11/21
Lamp 11/15
Song 6/10
Blu-Ray 1/25
MovieRental 1/12
Phone 10/19
Lamp 9/10
Lamp 5/12
Blu-Ray 4/6
Lamp 4/8
Shoes 4/6
Phone 2/15
Textbook 4/13
MovieRental 8/13
Shoes 6/10
Phone 11/11
Lamp 10/19
Shoes 6/5
Blu-Ray 10/8
Phone 6/2
Phone 12/17
Shoes 6/23
Textbook 5/4
Song 11/4
Blu-Ray 1/24
MovieRental 6/14
MovieRental 1/4
Song 8/21
Blu-Ray 6/3
Blu-Ray 12/24
Song 8/23
Blu-Ray 2/26
Phone 4/8
Phone 3/8
Phone 2/1
Lamp 6/1
MovieRental 11/20
Lamp 5/6
Phone 7/22
Song 6/9
MovieRental 3/2
Lamp 2/4
Song 9/18
MovieRental 4/21
Shoes 9/17
Phone 1/16
Blu-Ray 11/6
Shoes 8/26
Shoes 9/10
MovieRental 11/8
Blu-Ray 2/1
Lamp 2/1
Phone 12/5
Textbook 5/21
MovieRental 5/11
Shoes 7/18
Blu-Ray 2/17
MovieRental 11/5
MovieRental 9/19
Song 6/1
Lamp 1/21
Phone 11/7
Lamp 10/12
Shoes 12/25
Phone 4/15
Phone 9/13
Lamp 9/16
Blu-Ray 4/1
Phone 3/17
Blu-Ray 3/12
Blu-Ray 11/14
Blu-Ray 8/20
Blu-Ray 4/26
MovieRental 1/9
MovieRental 3/10
MovieRental 4/16
Blu-Ray 9/7
Blu-Ray 12/13
Phone 4/24
Shoes 1/10
MovieRental 6/23
Blu-Ray 8/17
Phone 3/22
MovieRental 4/16
Phone 9/1
Song 2/17
Song 12/25
Shoes 2/2
Lamp 3/16
Song 11/21
Blu-Ray 12/24
Blu-Ray 8/15
Lamp 1/15
Phone 10/23
Textbook 6/20
Phone 11/8
Song 12/21
Blu-Ray 4/13
Lamp 11/26
Shoes 12/21
Song 11/11
Song 9/15
Textbook 9/2
Blu-Ray 3/22
Textbook 1/15
Blu-Ray 5/6
MovieRental 10/15
Song 10/8
Phone 11/25
MovieRental 6/9
Shoes 11/18
Lamp 10/9
Blu-Ray 12/2
Shoes 9/10
Lamp 8/13
MovieRental 7/7
MovieRental 7/19
Phone 4/2
MovieRental 8/24
Phone 4/12
Phone 1/7
Lamp 9/25
Textbook 10/8
Lamp 2/13
MovieRental 1/1
MovieRental 9/8
Lamp 2/7
Shoes 1/23
Blu-Ray 12/21
Blu-Ray 5/6
Phone 6/19
Shoes 5/10
Lamp 10/13
Song 10/8
MovieRental 8/16
Song 3/8
Textbook 8/8
Textbook 5/11
Textbook 3/15
Phone 11/25
Lamp 4/3
MovieRental 9/18
Lamp 11/2
Song 7/18
Lamp 12/10
Song 1/15
MovieRental 5/24
Phone 12/9
Lamp 6/7
Phone 11/6
Textbook 11/16
Song 1/17
Textbook 12/1
Textbook 2/19
Song 8/25
Song 9/23
Lamp 8/19
Shoes 4/9
Lamp 9/17
Textbook 12/6
MovieRental 7/8
MovieRental 12/8
MovieRental 4/17
Blu-Ray 1/11
Lamp 9/6
Song 3/14
Blu-Ray 6/14
Shoes 4/20
MovieRental 1/8
Blu-Ray 2/2
Song 1/18
MovieRental 3/4
Lamp 2/17
Song 8/9
Lamp 7/25
Song 12/19
Shoes 2/21
Textbook 5/12
Blu-Ray 7/4
Song 2/17
Phone 6/3
Song 3/18
Blu-Ray 6/6
Lamp 5/14
Textbook 3/18
Lamp 2/21
Song 10/12
Phone 4/21
Blu-Ray 8/5
Textbook 8/15
Song 10/23
Song 10/13
Blu-Ray 2/13
Shoes 4/22
Shoes 9/8
Textbook 4/6
Phone 2/24
Shoes 6/16
Song 10/5
Shoes 10/9
Lamp 2/16
Shoes 8/1
Textbook 1/17
Phone 5/21
Textbook 11/5
Song 8/7
Song 1/16
Shoes 1/15
Shoes 1/10
Lamp 9/18
Blu-Ray 1/15
Shoes 5/3
Phone 12/26
Lamp 9/21
Blu-Ray 5/20
MovieRental 12/25
Blu-Ray 11/5
Textbook 9/22
Phone 10/16
Phone 4/18
Song 5/11
Blu-Ray 8/18
Textbook 3/26
Song 9/10
Shoes 5/25
Song 7/26
Phone 12/18
Phone 3/11
Blu-Ray 3/14
Blu-Ray 1/26
Textbook 3/12
MovieRental 5/4
Lamp 1/12
MovieRental 11/2
Lamp 6/19
Textbook 2/12
Shoes 9/25
Blu-Ray 6/19
Textbook 11/14
Blu-Ray 3/9
Textbook 2/17
Textbook 5/17
Shoes 8/4
Shoes 11/3
Phone 2/8
Blu-Ray 8/12
Lamp 8/5
Lamp 10/9
Phone 8/26
Lamp 3/4
Blu-Ray 2/15
Shoes 9/16
Textbook 5/11
Lamp 12/20
MovieRental 6/24
Phone 11/14
MovieRental 11/21
Shoes 7/12
Phone 9/7
Song 6/6
Phone 6/13
Phone 11/21
Blu-Ray 3/19
Song 9/4
Shoes 6/10
Shoes 10/12
Blu-Ray 4/4
Phone 5/3
Blu-Ray 6/22
Song 7/18
Blu-Ray 10/6
Phone 8/12
Lamp 1/10
MovieRental 1/13
Phone 7/8
Phone 9/14
Phone 2/24
Blu-Ray 9/9
Textbook 3/22
Textbook 7/9
MovieRental 6/8
Phone 11/15
MovieRental 6/21
MovieRental 6/7
MovieRental 5/16
Phone 5/4
MovieRental 8/3
Textbook 6/11
MovieRental 1/24
Blu-Ray 9/10
Blu-Ray 1/20
Lamp 12/15
Phone 1/19
Blu-Ray 1/24
Lamp 4/18
Textbook 2/26
Blu-Ray 6/15
Song 3/20
Textbook 12/1
Blu-Ray 7/2
Blu-Ray 9/15
Shoes 7/8
Lamp 3/22
Song 5/5
Lamp 5/6
Phone 8/25
MovieRental 3/7
MovieRental 6/5
Lamp 7/16
Shoes 6/1
Song 2/16
MovieRental 7/4
Textbook 8/14
Blu-Ray 2/9
Lamp 9/13
Shoes 11/2
Phone 2/18
Blu-Ray 10/10
Textbook 5/26
Phone 8/12
Textbook 7/20
Blu-Ray 4/19
MovieRental 3/10
MovieRental 9/23
Lamp 3/23
Phone 10/21
MovieRental 3/1
Textbook 4/12
Phone 9/15
Lamp 8/10
Lamp 9/22
MovieRental 11/17
Blu-Ray 11/26
Song 8/17
MovieRental 8/24
Song 10/8
Lamp 3/5
Shoes 11/5
Lamp 11/14
Blu-Ray 7/26
Textbook 9/19
Lamp 5/13
Shoes 4/11
Phone 2/11
Blu-Ray 6/9
MovieRental 12/23
MovieRental 11/14
Song 5/15
Textbook 3/4
MovieRental 7/12
Textbook 9/4
MovieRental 4/2
Song 4/6
Song 2/11
MovieRental 4/17
Song 2/2
Shoes 1/19
Lamp 10/20
Blu-Ray 8/21
Song 11/19
Song 7/24
Phone 9/16
Song 4/14
Blu-Ray 6/19
Blu-Ray 10/18
Lamp 12/18
Shoes 2/23
MovieRental 7/4
Phone 11/13
Lamp 2/11
Lamp 11/15
Blu-Ray 7/22
Shoes 1/7
Song 5/1
MovieRental 7/1
Shoes 8/5
Blu-Ray 2/16
Lamp 5/20
MovieRental 1/16
Textbook 8/2
Phone 4/12
Blu-Ray 8/4
MovieRental 4/19
Textbook 6/23
Phone 9/22
Lamp 5/18
Textbook 11/7
Textbook 11/2
Song 9/21
Shoes 1/2
MovieRental 11/21
Phone 3/2
Lamp 7/19
Textbook 12/2
Lamp 8/16
MovieRental 11/10
Lamp 7/19
Phone 2/26
Song 5/13
Lamp 5/20
Lamp 4/7
Song 5/12
Phone 4/19
Shoes 4/16
Phone 9/24
Phone 11/5
MovieRental 9/22
Textbook 1/15
Blu-Ray 6/6
Song 4/25
Shoes 10/8
Shoes 7/21
Phone 9/9
Textbook 6/24
Blu-Ray 6/3
Blu-Ray 1/8
Phone 6/7
Phone 6/11
Textbook 9/25
Song 3/5
Blu-Ray 4/3
Shoes 8/11
MovieRental 4/9
Phone 4/8
Shoes 6/2
Textbook 7/16
Shoes 5/10
Song 11/20
Phone 11/20
Blu-Ray 6/12
Phone 8/8
Lamp 2/15
Phone 7/2
Blu-Ray 11/6
Lamp 1/5
MovieRental 2/10
Textbook 3/20
Shoes 10/16
Blu-Ray 4/16
Blu-Ray 9/25
Blu-Ray 3/20
Shoes 7/2
MovieRental 7/17
Lamp 10/26
Lamp 6/17
MovieRental 4/4
Phone 11/16
Blu-Ray 7/3
Blu-Ray 6/3
Blu-Ray 9/2
Song 4/8
Phone 10/16
Phone 11/17
Song 2/21
Shoes 3/14
Song 10/4
Phone 7/2
Phone 4/25
Phone 4/5
Song 10/23
MovieRental 1/15
Blu-Ray 1/15
Lamp 9/3
Lamp 3/12
Textbook 11/16
Lamp 9/15
MovieRental 6/7
Textbook 6/17
Shoes 5/5
Song 6/18
Phone 2/24
Phone 5/8
Phone 4/19
Song 4/26
Blu-Ray 3/1
MovieRental 3/13
Song 11/6
MovieRental 2/19
Lamp 6/19
MovieRental 7/26
Textbook 6/19
Lamp 2/25
MovieRental 3/7
Blu-Ray 10/9
Phone 1/23
MovieRental 3/16
Phone 8/8
Blu-Ray 1/1
Phone 4/14
Song 12/9
Song 4/9
MovieRental 3/9
Song 1/9
Lamp 10/21
Lamp 3/4
MovieRental 12/15
Lamp 9/1
Lamp 11/2
Lamp 4/25
Textbook 11/19
Phone 1/21
Phone 3/15
Textbook 8/20
MovieRental 11/3
Shoes 2/10
Shoes 11/2
Song 10/4
Song 7/2
Blu-Ray 5/16
Phone 9/16
Blu-Ray 9/1
Shoes 9/18
Textbook 1/17
Lamp 8/13
MovieRental 7/2
Lamp 12/5
Song 10/3
MovieRental 11/24
Lamp 11/19
Shoes 6/21
Song 10/7
Textbook 2/9
Textbook 6/12
Phone 6/13
Blu-Ray 11/18
Phone 9/18
Lamp 1/25
MovieRental 10/19
Shoes 9/24
Phone 9/9
Lamp 7/14
Textbook 2/19
MovieRental 6/2
Lamp 5/25
Blu-Ray 2/9
Shoes 12/25
Textbook 1/1
Blu-Ray 10/20
Textbook 1/25
MovieRental 5/24
Textbook 3/8
Lamp 7/23
Song 7/18
Shoes 1/22
Phone 1/5
Textbook 8/26
Shoes 10/19
MovieRental 7/19
Shoes 10/11
Textbook 11/15
Phone 3/24
Shoes 11/23
Song 12/3
Blu-Ray 1/13
Shoes 5/13
Shoes 12/1
Shoes 11/18
Textbook 6/15
Phone 5/2
Lamp 7/5
Blu-Ray 11/9
Song 3/10
MovieRental 9/11
Blu-Ray 3/24
Shoes 12/2
Shoes 9/6
Lamp 12/13
Song 8/1
Shoes 4/21
Lamp 11/10
Phone 11/17
Lamp 2/21
Blu-Ray 9/12
Phone 7/23
Lamp 11/26
Textbook 3/4
Textbook 12/26
Shoes 6/10
MovieRental 12/15
Blu-Ray 4/20
Textbook 9/21
Lamp 6/17
Song 2/1
Shoes 1/6
Textbook 12/18
MovieRental 8/21
Shoes 9/25
Blu-Ray 1/1
Textbook 10/7
Shoes 10/23
MovieRental 1/19
Song 9/2
Phone 6/2
Textbook 8/1
Blu-Ray 5/26
Shoes 9/5
Lamp 12/25
Phone 3/9
MovieRental 2/26
Blu-Ray 4/19
Song 4/14
MovieRental 8/16
Shoes 1/24
MovieRental 5/5
Shoes 11/17
Shoes 2/4
MovieRental 6/22
Lamp 7/26
MovieRental 6/14
Shoes 2/24
Lamp 12/19
Song 10/23
Blu-Ray 4/7
Blu-Ray 8/8
Textbook 2/19
Blu-Ray 5/9
Lamp 7/5
Lamp 4/24
Lamp 11/22
Song 4/13
Phone 10/19
Phone 12/15
Song 6/22
Blu-Ray 2/7
Lamp 11/24
Shoes 1/21
Shoes 8/10
Lamp 4/20
Textbook 8/26
Shoes 5/24
Phone 8/13
Shoes 6/2
Lamp 9/1
Song 3/12
Song 10/22
Textbook 8/26
Textbook 1/2
Blu-Ray 2/5
Lamp 4/23
Textbook 5/14
Textbook 4/1
Phone 11/10
Lamp 2/19
MovieRental 11/24
MovieRental 9/9
Blu-Ray 2/2
Phone 12/12
Phone 9/23
MovieRental 8/23
Shoes 1/6
Blu-Ray 2/19
MovieRental 5/13
MovieRental 5/8
MovieRental 12/12
Blu-Ray 8/1
Lamp 12/13
Phone 5/13
Song 2/26
Phone 4/11
MovieRental 6/8
Textbook 10/16
Blu-Ray 5/19
Phone 2/11
Song 7/3
Song 10/20
Textbook 4/25
Lamp 11/24
Shoes 3/6
MovieRental 11/3
Phone 9/3
Lamp 9/9
Shoes 5/16
MovieRental 6/11
Textbook 3/2
Phone 3/19
Lamp 3/18
Textbook 10/4
Lamp 11/10
MovieRental 5/22
Shoes 2/18
Lamp 8/5
MovieRental 3/25
Textbook 7/3
Song 2/2
Blu-Ray 10/24
MovieRental 7/26
Shoes 3/3
Textbook 9/22
Shoes 6/22
Phone 11/12
Lamp 5/14
Song 4/25
Textbook 9/17
Blu-Ray 6/7
Textbook 12/24
Phone 4/3
Blu-Ray 8/20
Phone 1/7
Textbook 10/7
Song 3/10
Blu-Ray 2/9
Song 6/8
Blu-Ray 5/10
Shoes 3/12
MovieRental 12/24
Textbook 12/23
Song 2/20
Shoes 7/11
Shoes 6/10
Shoes 3/19
Textbook 7/14
Shoes 9/17
Shoes 3/8
Phone 9/11
Shoes 9/2
Song 8/6
Lamp 5/23
Song 8/22
Blu-Ray 7/11
MovieRental 11/23
Lamp 3/9
Phone 11/14
Phone 5/6
Textbook 8/5
Textbook 9/4
Textbook 4/17
MovieRental 9/18
Lamp 7/3
Song 6/3
Textbook 12/9
Lamp 10/4
Textbook 11/24
MovieRental 4/16
Textbook 10/3
Shoes 12/10
Shoes 3/15
Lamp 9/19
Lamp 3/21
Shoes 7/13
Shoes 10/13
Song 1/26
Blu-Ray 10/13
Lamp 11/9
Textbook 8/19
Shoes 9/16
Textbook 4/4
MovieRental 8/17
Phone 5/22
Blu-Ray 10/17
Song 7/21
Blu-Ray 12/24
Song 8/19
MovieRental 7/4
Blu-Ray 4/26
Shoes 7/23
Phone 6/6
Song 10/5
Phone 8/15
Shoes 7/24
MovieRental 2/21
MovieRental 6/8
Textbook 10/13
Song 4/15
Textbook 8/12
Textbook 11/18
Song 11/1
Blu-Ray 6/16
Blu-Ray 5/21
Song 5/16
Shoes 3/10
Phone 7/24
MovieRental 5/20
Textbook 11/20
Shoes 9/23
Phone 5/3
Textbook 1/21
Lamp 1/9
Textbook 12/5
Lamp 9/20
Song 1/1
Shoes 6/21
Phone 12/23
Lamp 6/3
Song 2/3
Blu-Ray 8/6
Song 12/8
Song 4/26
MovieRental 5/10
Song 4/3
Song 12/18
Shoes 4/26
Blu-Ray 11/2
Blu-Ray 6/13
Shoes 3/7
Lamp 6/14
Shoes 10/20
Lamp 2/3
Lamp 8/11
Song 11/25
Song 1/21
Lamp 2/15
Song 6/1
Textbook 9/20
Textbook 8/13
Textbook 5/3
MovieRental 7/13
Phone 8/6
Song 2/14
Blu-Ray 4/24
Lamp 1/21
Song 12/5
Song 3/24
MovieRental 3/21
Blu-Ray 8/15
Song 9/11
Phone 4/12
Shoes 3/1
Blu-Ray 7/15
Lamp 2/7
Song 6/22
Phone 8/8
Textbook 11/5
Blu-Ray 9/8
Blu-Ray 4/21
Phone 6/5
MovieRental 7/18
Textbook 12/2
Lamp 8/6
Song 5/7
Textbook 9/4
Shoes 11/21
Song 11/3
Textbook 10/3
Textbook 2/26
Textbook 10/20
Shoes 2/16
Shoes 9/25
MovieRental 4/18
Song 10/9
Textbook 9/25
Lamp 1/10
MovieRental 6/4
Song 3/22
Textbook 8/9
Blu-Ray 7/18
Shoes 2/6
Blu-Ray 8/20
Blu-Ray 5/6
Textbook 11/7
Blu-Ray 3/9
Song 1/8
Textbook 4/24
Textbook 12/19
Phone 2/7
Phone 2/5
Phone 7/1
Textbook 7/11
Shoes 5/16
Lamp 1/14
Lamp 6/23
Lamp 9/11
Textbook 11/24
MovieRental 9/4
Textbook 4/19
Textbook 10/21
Phone 8/1
MovieRental 5/14
MovieRental 7/12
Lamp 9/10
Phone 9/19
Shoes 6/8
Shoes 5/12
Textbook 1/26
Shoes 5/26
Song 4/3
Lamp 11/11
Lamp 1/10
Lamp 6/20
MovieRental 1/19
Phone 7/6
MovieRental 9/15
Song 2/6
Lamp 11/22
Phone 8/6
Phone 2/4
Song 11/14
Blu-Ray 8/2
Blu-Ray 10/21
Phone 9/22
MovieRental 10/5
MovieRental 1/20
Textbook 9/17
Phone 4/21
Textbook 1/15
Phone 10/26
Lamp 6/25
Shoes 1/16
Textbook 12/6
Blu-Ray 7/12
Textbook 12/14
Phone 12/10
MovieRental 1/3
Textbook 3/14
Blu-Ray 1/26
Song 8/10
Lamp 4/1
Lamp 11/24
Phone 9/6
Blu-Ray 5/18
Phone 9/10
Shoes 6/8
Song 5/21
MovieRental 5/20
MovieRental 10/19
Textbook 7/8
Blu-Ray 2/4
Shoes 5/13
Song 9/18
Blu-Ray 5/3
Textbook 4/7
Textbook 8/3
Phone 2/5
Song 9/10
Lamp 9/24
Shoes 8/16
Phone 7/16
Lamp 7/10
Phone 10/7
Shoes 8/26
Song 1/8
Lamp 11/7
Blu-Ray 9/19
Lamp 6/10
MovieRental 8/16
Song 7/13
Blu-Ray 3/12
Phone 9/23
Phone 12/3
Lamp 11/14
Shoes 6/3
Lamp 11/22
MovieRental 1/15
MovieRental 12/11
Song 7/12
Blu-Ray 6/3
Phone 12/12
MovieRental 6/23
Shoes 12/10
Lamp 9/24
Lamp 8/5
Song 1/22
MovieRental 4/18
MovieRental 3/9
Blu-Ray 1/19
Shoes 4/14
Shoes 5/10
Blu-Ray 3/1
Phone 9/14
Shoes 2/19
Song 8/23
Song 11/12
Phone 5/13
Textbook 9/4
Textbook 1/7
Lamp 7/11
Textbook 2/23
Song 4/1
MovieRental 2/22
Textbook 5/13
Song 12/23
Blu-Ray 8/14
Phone 9/3
Phone 3/23
Phone 5/5
Blu-Ray 8/21
Lamp 1/4
Blu-Ray 2/25
Textbook 11/15
Shoes 2/13
Lamp 1/17
Textbook 6/25
Blu-Ray 4/26
Phone 6/11
Shoes 12/18
Textbook 3/13
Shoes 7/19
